,RNA.Enterocytes.BEST4
MS4A6A,0.0
MS4A4A,0.0
MS4A7,0.0
MS4A14,0.0
MS4A1,0.0
MS4A8,0.419017626
MS4A18,0.0
MS4A15,0.0
MS4A10,0.0
RP11-804A23.4,0.0
CCDC86,0.024705236
PTGDR2,0.0
PRPF19,0.130341158
RP11-881M11.2,0.0
TMEM109,0.040609809
RP11-881M11.4,0.0
TMEM132A,0.029921486
SLC15A3,0.0
CD6,0.0
CD5,0.009563594
VPS37C,0.122193978
PGA3,0.0
VWCE,0.0
DDB1,0.178929887
DAK,0.149358197
CYB561A3,0.378498556
TMEM138,0.102872216
TMEM216,0.0
CPSF7,0.110196085
SDHAF2,0.443354647
PPP1R32,0.0
LRRC10B,0.0
SYT7,0.05583847
RP11-794G24.1,0.0
DAGLA,0.034714508
MYRF,0.126711551
TMEM258,1.981970727
FEN1,0.005987909
FADS2,0.0
FADS1,0.0
FADS3,0.0
RAB3IL1,0.0
BEST1,0.020019218
FTH1,127.5311056
AP003733.1,0.017243282
INCENP,0.0
SCGB2A1,0.120407388
SCGB1D2,0.055114638
RP11-703H8.7,0.0
ASRGL1,0.121965133
AHNAK,2.280037635
RP11-864I4.4,0.0
EEF1G,0.04939348
MIR3654,0.0
TUT1,0.04114549
MTA2,0.032002048
EML3,0.029178338
ROM1,0.0
B3GAT3,0.300288848
GANAB,0.277111173
INTS5,0.017846128
C11orf48,0.776624218
METTL12,0.268369682
C11orf83,0.739861745
UBXN1,1.597099864
LRRN4CL,0.0
BSCL2,0.0
GNG3,0.0
HNRNPUL2,0.533762768
TTC9C,0.159664538
ZBTB3,0.0
POLR2G,0.759436561
RP11-727F15.11,0.0
TAF6L,0.010401411
TMEM223,0.075962672
RP11-727F15.12,0.005987909
TMEM179B,1.385343927
NXF1,0.05169608
STX5,0.101675319
RP11-727F15.9,0.011553656
WDR74,0.080983036
SLC3A2,0.375893475
CHRM1,0.0
AP000438.2,0.0
SLC22A9,0.0
RARRES3,2.523536022
HRASLS2,0.220635496
PLA2G16,0.206713872
ATL3,0.198915823
RTN3,0.913332394
C11orf95,0.0
RP11-466C23.4,0.0
C11orf84,0.0
MARK2,0.637629498
RCOR2,0.0
NAA40,0.039158707
COX8A,6.808220417
OTUB1,0.792714866
MACROD1,0.17084262
FLRT1,0.0
RP11-21A7A.3,0.0
STIP1,0.603006404
FERMT3,0.118341078
TRPT1,0.309341412
NUDT22,0.45802104
RP11-783K16.14,0.0
DNAJC4,0.104506658
VEGFB,0.057150622
FKBP2,2.453455674
PPP1R14B,1.00540409
RP11-783K16.5,0.065458562
RP11-783K16.13,0.0
PLCB3,0.217600412
BAD,0.573727558
GPR137,0.130141141
TEX40,0.0
ESRRA,0.896959592
TRMT112,0.582739463
PRDX5,4.167138753
AP003774.1,0.0
CCDC88B,0.120395201
RPS6KA4,0.153835959
AP003774.6,0.0
SLC22A11,0.0
NRXN2,0.0
RASGRP2,0.0
PYGM,0.0
SF1,0.972375669
AP001462.6,0.011442485
RP11-869B15.1,0.0
MAP4K2,0.009563594
MEN1,0.0
CDC42BPG,0.07393165
EHD1,0.168903293
RP11-665N17.4,0.813948744
MIR194-2,0.029921486
ATG2A,0.140977444
PPP2R5B,0.0
C11orf85,0.0
BATF2,0.089571432
ARL2,0.514670177
SNX15,0.0
SAC3D1,0.025712805
NAALADL1,0.050894439
CDCA5,0.0
ZFPL1,0.216448133
TMEM262,0.0
VPS51,1.104944611
AP003068.9,0.008469523
TM7SF2,0.268570308
ZNHIT2,0.03830361
FAU,16.92117819
SYVN1,0.043541692
MRPL49,0.044691073
AP003068.23,0.008282534
CAPN1,0.812674892
POLA2,0.0
CDC42EP2,0.100546976
DPF2,0.033390319
TIGD3,0.0
SLC25A45,0.005565747
FRMD8,0.133687975
NEAT1,37.42324916
AP000769.1,0.013068752
MALAT1,466.7924455
AP000769.7,0.0
SCYL1,0.296291668
LTBP3,0.020019218
SSSCA1-AS1,0.009340487
SSSCA1,0.324781743
FAM89B,0.166892679
EHBP1L1,0.524090055
KCNK7,0.0
MAP3K11,1.124251777
PCNXL3,0.045508058
SIPA1,0.0
RELA,0.338992153
KAT5,0.166287748
RNASEH2C,0.267702822
AP5B1,0.028008533
OVOL1,0.253444382
RP11-770G2.5,0.0
CFL1,21.69156774
SNX32,0.0
MUS81,0.08988366
EFEMP2,0.0
CTSW,0.0
FIBP,0.398364973
CCDC85B,0.131957478
FOSL1,0.0
C11orf68,0.150674692
DRAP1,0.892534426
SART1,0.222219571
EIF1AD,0.039261973
BANF1,0.932896404
CST6,0.0
CATSPER1,0.0
SF3B2,1.043313627
PACS1,0.0
RP11-755F10.1,0.038769307
KLC2,0.167472733
RP11-755F10.3,0.0
RP11-867G23.2,0.0
RAB1B,1.174676862
RP11-867G23.3,0.0
RP11-867G23.4,0.013068752
CNIH2,0.111607143
YIF1A,0.610598575
TMEM151A,0.0
CD248,0.0
RIN1,0.077338825
BRMS1,0.352407313
B3GNT1,0.053177912
RP11-867G23.8,0.047366427
SLC29A2,0.008282534
MRPL11,0.467573952
PELI3,0.0
CTD-3074O7.5,0.046531634
DPP3,0.20912251
BBS1,0.0
ZDHHC24,0.243345577
CTD-3074O7.12,0.0
CTSF,0.0
CCDC87,0.0
CCS,0.169833026
RBM14,0.48422879
RBM4,0.179076932
RBM4B,0.174010618
RP11-658F2.8,0.0
SPTBN2,0.0
C11orf80,0.074728129
RCE1,0.0856743
PC,0.021351286
LRFN4,0.234108688
C11orf86,0.747848246
SYT12,0.0
RHOD,0.084766358
KDM2A,0.28287057
AP001885.1,0.0
ADRBK1,0.337359061
ANKRD13D,0.09811617
SSH3,0.142022817
POLD4,4.728826927
CLCF1,0.013068752
RAD9A,0.248211399
PPP1CA,1.60599089
TBC1D10C,0.0
CARNS1,0.0
RPS6KB2,0.53147841
AP003419.16,0.0
PTPRCAP,0.005987909
CORO1B,2.016424874
CABP4,0.0
CTC-1337H24.1,0.0
CTC-1337H24.2,0.0
TMEM134,0.778318962
AIP,0.182529038
PITPNM1,0.063955544
CDK2AP2,0.794162118
GSTP1,6.015639616
C11orf72,0.0
NDUFV1,1.128927512
RP11-655M14.13,0.0
NUDT8,0.195200007
TBX10,0.015129341
ACY3,0.195056167
RP11-119D9.1,0.038769307
RP5-903G2.2,0.0
UNC93B1,0.067868352
ALDH3B1,0.008282534
NDUFS8,1.668066202
TCIRG1,0.531736541
RP11-802E16.3,0.0
CHKA,0.218081403
SUV420H1,0.660394415
C11orf24,0.211547394
LRP5,0.183243708
PPP6R3,0.323700863
GAL,0.0
MTL5,0.0
CPT1A,0.75051454
RP11-757G1.6,0.0
MRPL21,0.66017345
IGHMBP2,0.039287191
MRGPRF,0.0
TPCN2,0.0
MYEOV,0.097280533
RP11-211G23.2,0.0
AP000439.3,0.0
CCND1,0.568467857
ORAOV1,0.090041678
FGF19,0.0
RP11-626H12.2,0.0
ANO1,0.0
FADD,0.151387279
RP11-805J14.5,0.0
PPFIA1,0.659667678
AP000487.6,0.0
AP000487.5,0.0
CTTN,1.425664832
SHANK2,0.0
SHANK2-AS1,0.0
DHCR7,0.005987909
RP11-660L16.2,0.035909395
NADSYN1,0.80849217
KRTAP5-7,0.0
KRTAP5-8,0.0
FAM86C1,0.005987909
RP11-849H4.2,0.0
RNF121,0.547116765
IL18BP,0.0
NUMA1,0.434452627
RP11-849H4.4,0.0
LRTOMT,0.067024341
LAMTOR1,1.490815067
ANAPC15,0.579489132
FOLR2,0.0
INPPL1,0.095246873
CLPB,0.010401411
RP11-169D4.1,0.0
PDE2A,0.0
ARAP1,0.057867944
STARD10,3.038553537
ATG16L2,0.326204003
FCHSD2,0.0
RP11-800A3.3,0.0
P2RY2,0.0
P2RY6,0.0
ARHGEF17,0.0
RELT,0.0
RP11-809N8.2,0.0
FAM168A,0.0
RP11-809N8.4,0.0
PLEKHB1,0.0
RAB6A,0.518623798
MRPL48,0.357606832
COA4,0.660069424
PAAF1,0.0
UCP2,0.228653837
UCP3,0.0
C2CD3,0.165343915
PPME1,0.087497449
P4HA3,0.0
PGM2L1,0.059340437
KCNE3,0.08537213
RP11-702H23.6,0.0
LIPT2,0.020241604
AP001372.2,0.005987909
POLD3,0.382853286
CHRDL2,0.0
RNF169,0.154012366
XRRA1,0.0
SPCS2,1.259710852
NEU3,0.0
SLCO2B1,0.277859221
TPBGL,0.0
ARRB1,0.268912047
RPS3,21.67826279
KLHL35,0.008469523
GDPD5,0.0
SERPINH1,0.177390422
CTD-2530H12.4,0.0
MAP6,0.0
MOGAT2,0.179531844
DGAT2,0.0
UVRAG,0.071991954
WNT11,0.038278977
PRKRIR,0.185564032
RP11-111M22.2,0.0
RP11-111M22.3,0.05583847
C11orf30,0.071759771
LRRC32,0.05583847
TSKU,0.137210772
RP11-21L23.3,0.017662047
ACER3,0.821733202
CTD-2547H18.1,0.026974536
B3GNT6,0.144652148
CAPN5,1.307319897
MYO7A,0.0
PAK1,0.202867357
DKFZP434E1119,0.0
CLNS1A,0.303480105
AQP11,0.069389778
RSF1,0.596306402
AAMDC,0.695524174
RP11-91P24.7,0.0
RP11-91P24.6,0.0
INTS4,0.0
RP11-7I15.3,0.0
KCTD14,0.014457432
NDUFC2,1.889840704
ALG8,0.021955068
KCTD21-AS1,0.0
KCTD21,0.041644456
USP35,0.0
GAB2,0.0
RP11-452H21.4,0.0
NARS2,0.101759043
TENM4,0.0
RP11-179A16.1,0.0
FAM181B,0.0
PRCP,0.005565747
C11orf82,0.0
RAB30,0.037736988
RAB30-AS1,0.533890359
PCF11,0.469333935
RP11-727A23.11,0.056833682
ANKRD42,0.0
CCDC90B,0.283622003
DLG2,0.008469523
TMEM126B,0.45501175
TMEM126A,0.157305953
CREBZF,0.098032293
CCDC89,0.0
SYTL2,0.235663269
AP000974.1,0.0
PICALM,0.86179542
EED,0.151429366
C11orf73,0.207836959
CCDC81,0.0
ME3,0.060944254
CTD-2005H7.1,0.0
PRSS23,0.833428039
AP000654.4,0.0
RP11-736K20.5,0.0
FZD4,0.0
RP11-736K20.6,0.0
TMEM135,0.222188877
RAB38,0.0
CTSC,0.835653373
GRM5,0.0
RP11-313I2.11,0.0
NAALAD2,0.0
CHORDC1,0.331275167
FAT3,0.0
SLC36A4,0.009563594
SMCO4,0.593085979
KIAA1731,0.130661956
SCARNA9,0.0
TAF1D,0.521732383
C11orf54,0.588745896
MED17,0.463051397
VSTM5,0.017607122
HEPHL1,0.0
PANX1,0.0
GPR83,0.0
MRE11A,0.080220768
ANKRD49,0.216718166
PIWIL4,0.0
FUT4,0.101635748
RP11-867G2.5,0.0
RP11-867G2.6,0.0
AMOTL1,0.0
CWC15,0.606260487
KDM4D,0.0
ENDOD1,0.548004754
RP11-712B9.2,0.0
SESN3,0.180338363
FAM76B,0.082827534
CEP57,0.136888616
MTMR2,0.140628958
MAML2,0.376952163
CCDC82,0.100760693
JRKL,0.186589323
ARHGAP42,0.479556986
TMEM133,0.019045588
PGR,0.0
TRPC6,0.0
KIAA1377,0.097881355
C11orf70,0.0
YAP1,0.128772333
BIRC3,1.168442067
BIRC2,0.721281682
TMEM123,0.262485617
RP11-315O6.1,0.0
MMP7,0.0
MMP10,0.0
MMP1,0.0
MMP13,0.0
DCUN1D5,0.110812818
DYNC2H1,0.008469523
PDGFD,0.0
CASP4,0.008282534
CASP5,0.594278569
CASP1,1.017010627
CARD16,3.637975683
CARD17,0.0
GRIA4,0.0
MSANTD4,0.032526672
KBTBD3,0.047933046
AASDHPPT,0.416114952
GUCY1A2,0.0
RP11-819C21.1,0.0
CWF19L2,0.311197495
ALKBH8,0.044687545
ELMOD1,0.0
SLC35F2,0.015328396
RAB39A,0.0
CUL5,0.270730203
RP11-144G7.2,0.0
ACAT1,0.811879319
NPAT,0.226081629
ATM,0.284419178
C11orf65,0.0
KDELC2,0.0
EXPH5,0.14008571
DDX10,0.0
ZC3H12C,0.217392035
RDX,0.12596348
FDX1,0.519309159
ARHGAP20,0.0
RP11-89C3.4,0.0
C11orf53,0.0
COLCA1,0.068485967
COLCA2,0.064714184
POU2AF1,0.0
LAYN,0.0
SIK2,0.151566452
PPP2R1B,0.090616145
ALG9,0.0
FDXACB1,0.037736988
C11orf1,0.34270915
CRYAB,0.0
HSPB2,0.0
C11orf52,0.0
DIXDC1,0.0
DLAT,0.106766871
PIH1D2,0.0
C11orf57,0.151275221
TIMM8B,1.651880702
SDHD,0.895545583
IL18,1.837361199
TEX12,0.0
BCO2,0.0
PTS,0.727726356
AP002884.2,0.0
NCAM1,0.0
RP11-839D17.3,0.0
TTC12,0.164430413
ANKK1,0.0
TMPRSS5,0.0
ZW10,0.084758472
RP11-667M19.2,0.0
USP28,0.035570722
HTR3A,0.0
ZBTB16,0.0
NNMT,0.0
C11orf71,0.056945976
RBM7,0.090178184
REXO2,0.485639278
NXPE1,1.531489134
NXPE4,0.347715186
NXPE2,0.078371644
CADM1,0.0
LINC00900,0.0
BUD13,0.0
ZNF259,0.108805012
APOA4,0.0
APOC3,0.0
APOA1,0.124180409
SIK3,0.395926964
AP000936.4,0.0
PAFAH1B2,0.66927577
SIDT2,0.118725182
TAGLN,0.005565747
PCSK7,1.203099896
RNF214,0.055495743
BACE1,0.097432772
CEP164,0.0
DSCAML1,0.0
RP11-35P15.1,0.010401411
FXYD2,0.0
FXYD6,0.0
TMPRSS13,0.0
IL10RA,0.0
TMPRSS4,0.674653474
SCN4B,0.0
SCN2B,0.0
AMICA1,0.067915498
MPZL3,0.0
MPZL2,0.170533279
CD3E,0.009340487
CD3D,0.0
CD3G,0.0
UBE4A,0.449370798
RP11-770J1.5,0.0
ATP5L,7.342202963
RP11-770J1.4,0.0
KMT2A,0.64227666
RP11-770J1.3,0.0
TTC36,0.0
TMEM25,0.0
IFT46,0.05254589
ARCN1,0.741978984
PHLDB1,0.335442834
AP002954.3,0.0
TREH,0.0
DDX6,0.288545202
CXCR5,0.0
BCL9L,0.019045588
RP11-158I9.7,0.0
RP11-110I1.12,0.0
CCDC84,0.131515257
RP11-110I1.11,0.0
RPS25,12.72905173
TRAPPC4,0.305339095
SLC37A4,0.008469523
HYOU1,0.108187113
RP11-110I1.13,0.0
VPS11,0.0
HMBS,0.018683945
H2AFX,0.398589211
DPAGT1,0.249741525
C2CD2L,0.259187618
HINFP,0.161494146
NLRX1,0.435474212
PDZD3,0.996880379
CCDC153,0.05583847
CBL,0.228966534
MCAM,0.0
RNF26,0.09382903
USP2,0.806143752
USP2-AS1,0.0
THY1,0.0
PVRL1,0.156482499
CTD-2523D13.2,0.0
TRIM29,0.008282534
OAF,0.747506836
POU2F3,0.0
TMEM136,0.0
ARHGEF12,0.283628214
GRIK4,0.0
TBCEL,0.0
TECTA,0.0
SC5D,0.131667951
RP11-730K11.1,0.0
SORL1,1.161434873
UBASH3B,0.0
CRTAM,0.0
C11orf63,0.0
HSPA8,5.572302402
CLMP,0.0
AP000783.1,0.0
LINC01059,0.0
GRAMD1B,0.0
SCN3B,0.0
ZNF202,0.0
VWA5A,0.156536329
TBRG1,0.515770514
SIAE,0.420802707
SPA17,0.14775354
NRGN,0.0
RP11-677M14.2,0.008469523
VSIG2,2.768275604
ESAM,0.038139989
RP11-677M14.3,0.263412434
MSANTD2,0.017243282
RP11-677M14.7,0.0
ROBO3,0.039604519
ROBO4,0.0
HEPN1,0.0
CCDC15,0.0
SLC37A2,0.0
TMEM218,0.02111725
PKNOX2,0.0
FEZ1,0.0
AP000708.1,0.0
EI24,0.629073719
STT3A,0.248469993
CHEK1,0.0
HYLS1,0.017243282
PUS3,0.037652835
DDX25,0.0
CDON,0.0
RPUSD4,0.058410228
RP11-50B3.4,0.0
FAM118B,0.103796005
SRPR,0.293621232
FOXRED1,0.195614703
TIRAP,0.0
RP11-712L6.5,0.0
DCPS,0.194751107
ST3GAL4,1.744208315
KIRREL3,0.0
ETS1,0.005987909
FLI1,0.0
SENCR,0.008282534
KCNJ5,0.0
C11orf45,0.005565747
TP53AIP1,0.0
ARHGAP32,0.505277458
BARX2,0.3848827
TMEM45B,1.914019038
NFRKB,0.127647284
PRDM10,0.0
LINC00167,0.0
APLP2,2.736098082
ST14,1.862287412
ZBTB44,0.187116369
RP11-121M22.1,0.0
ADAMTS15,0.0
RP11-890B15.2,0.0
RP11-890B15.3,0.0
SNX19,0.15784518
NTM,0.0
IGSF9B,0.0
RP11-713P17.3,0.0
JAM3,0.0
NCAPD3,0.049611905
VPS26B,0.186482138
THYN1,0.427404064
ACAD8,0.043708955
GLB1L2,0.203909106
IQSEC3,0.0
RP11-598F7.3,0.0
SLC6A12,0.051225309
SLC6A13,0.0
KDM5A,0.486902912
CCDC77,0.0
B4GALNT3,0.75605992
NINJ2,0.0
RP11-218M22.1,0.0
WNK1,0.577502855
RAD52,0.077639752
RP11-359B12.2,0.0
ERC1,0.017243282
WNT5B,0.0
FBXL14,0.0
ADIPOR2,0.680287508
CACNA2D4,0.080038837
RP5-1096D14.3,0.0
LINC00940,0.033616609
DCP1B,0.149454764
CACNA1C,0.0
RP5-1096D14.6,0.0
CACNA1C-AS2,0.0
CACNA1C-AS1,0.0
FKBP4,0.646932053
RP4-816N1.6,0.100546976
RP4-816N1.7,0.029921486
ITFG2,0.03820402
NRIP2,0.0
FOXM1,0.009563594
RHNO1,0.039957627
TULP3,0.023172869
TEAD4,0.029921486
TSPAN9,0.0
EFCAB4B,0.108517581
PARP11,0.019045588
RP11-664D1.1,0.0
CCND2-AS1,0.0
CCND2,0.946387308
C12orf5,0.030886229
FGF23,0.0
C12orf4,0.068387338
RAD51AP1,0.043133542
DYRK4,0.087153488
AKAP3,0.0
NDUFA9,0.992142678
RP11-234B24.2,0.005565747
GALNT8,0.0
KCNA6,0.0
KCNA5,0.0
NTF3,0.0
ANO2,0.0
VWF,0.0
CD9,6.779543963
PLEKHG6,0.458989757
TNFRSF1A,1.061242023
SCNN1A,1.496017555
LTBR,0.60845101
RP1-102E24.8,0.0
CD27-AS1,0.246809166
CD27,0.103339947
TAPBPL,0.333277231
VAMP1,0.0
MRPL51,1.081416223
NCAPD2,0.128254035
GAPDH,24.34784473
RP5-940J5.9,0.175451129
IFFO1,0.016726436
RP5-940J5.8,0.0
NOP2,0.020019218
CHD4,0.356864539
RP5-940J5.6,0.0
LPAR5,0.047460118
ACRBP,0.0
ING4,0.066270508
RP4-761J14.8,0.018367767
ZNF384,0.13091747
COPS7A,0.207066004
RP4-761J14.10,0.0
MLF2,1.072602683
PTMS,0.967454706
LAG3,0.0
CD4,0.0
GPR162,0.0
GNB3,0.0
CDCA3,0.0
USP5,0.18976483
TPI1,5.030783074
SPSB2,0.093512337
LRRC23,0.069317708
ENO2,0.0
ATN1,0.131823945
C12orf57,1.34109228
U47924.31,0.0
PTPN6,0.074094471
EMG1,0.372747847
U47924.27,0.274480033
U47924.29,0.0
PHB2,0.465991678
LPCAT3,0.663755686
U47924.30,0.0
C1S,0.0
C1R,0.0
C1RL,0.034505539
C1RL-AS1,0.01781001
RBP5,0.0
RP11-273B20.1,0.0
CLSTN3,0.0
PEX5,0.057308314
CD163L1,0.051225309
CD163,0.0
APOBEC1,0.617728217
NANOG,0.0
SLC2A3,0.0
FOXJ2,0.03674661
C3AR1,0.0
NECAP1,0.129725314
CLEC4A,0.0
FAM66C,0.0
FAM90A1,0.0
RP11-266K4.9,0.0
LINC00937,0.020856275
RP11-90D4.3,0.0
CLEC4D,0.0
CLEC4E,0.0
AICDA,0.0
MFAP5,0.0
RIMKLB,0.0
RP11-20D14.6,0.0
PHC1,0.0
M6PR,0.3249744
KLRG1,0.005987909
A2M-AS1,0.0
A2M,0.0
LINC00987,0.0
RP13-735L24.1,0.0
KLRB1,0.0
RP11-705C15.4,0.0
CLEC2D,0.0
CLECL1,0.075473977
CD69,0.113210965
KLRF1,0.0
CLEC2B,0.057095931
RP11-290C10.1,0.0
CLEC12A,0.038278977
CLEC9A,0.0
CLEC1A,0.0
CLEC7A,0.0
OLR1,0.0
TMEM52B,0.0
GABARAPL1,0.175297157
KLRD1,0.0
RP11-277P12.20,0.005987909
KLRK1,0.0
KLRC4,0.0
KLRC2,0.0
KLRC1,0.0
EIF2S3L,0.0
RP11-291B21.2,0.0
MAGOHB,0.065769084
STYK1,0.011553656
YBX3,1.099463623
PRR4,0.037736988
TAS2R14,0.0
TAS2R50,0.0
TAS2R20,0.0
TAS2R19,0.0
TAS2R31,0.0
TAS2R30,0.0
RP11-434C1.1,0.0
ETV6,0.360045311
BCL2L14,0.410504784
LRP6,0.219690271
MANSC1,0.057264814
LOH12CR2,0.0
LOH12CR1,0.0
DUSP16,0.381115681
CREBL2,0.189611565
GPR19,0.0
CDKN1B,0.073462437
APOLD1,0.0
DDX47,0.0
GPRC5A,1.662821605
RP11-392P7.6,0.005565747
GPRC5D,0.0
HEBP1,0.193801207
KIAA1467,0.0
EMP1,2.058078866
C12orf36,1.160174417
GRIN2B,0.0
RP11-134N1.2,0.0
ATF7IP,0.249203148
PLBD1,0.658396424
RP11-695J4.2,0.0
GUCY2C,1.577278843
RP11-174G6.1,0.0
HIST4H4,0.137151635
H2AFJ,4.529132465
WBP11,0.33993583
C12orf60,0.0
ART4,0.0
MGP,0.0
ERP27,0.009563594
ARHGDIB,0.262454587
RERG,0.0
PTPRO,0.100462371
EPS8,2.174493129
STRAP,0.528164135
DERA,0.35527936
MGST1,1.715271807
LMO3,0.0
PLEKHA5,0.496780606
AEBP2,0.101305207
PDE3A,0.081415114
SLCO1C1,0.0
SLCO1B1,0.0
IAPP,0.0
PYROXD1,0.225024185
RECQL,0.041644456
GOLT1B,0.40235672
LDHB,0.619639922
KCNJ8,0.0
ABCC9,0.0
CMAS,1.888515622
ST8SIA1,0.0
C2CD5,0.267565366
RP11-359J14.2,0.0
RP11-268P4.4,0.0
ETNK1,1.24773273
SOX5,0.0
RP11-444D3.1,0.0
BCAT1,0.0
C12orf77,0.0
LRMP,0.0
LYRM5,0.209472994
KRAS,1.120605847
RASSF8-AS1,0.0
RASSF8,0.0
BHLHE41,0.305425055
SSPN,0.121959279
RP11-612B6.2,0.0
ITPR2,0.128663782
ASUN,0.016939047
FGFR1OP2,0.185806349
RP11-421F16.3,0.0
TM7SF3,0.429420313
MED21,0.219660042
STK38L,0.300296843
ARNTL2,0.022171769
SMCO2,0.0
PPFIBP1,0.105587628
RP11-1060J15.4,0.008469523
REP15,0.315493004
RP11-1060J15.7,0.0
MRPS35,0.687111609
KLHL42,0.026974536
PTHLH,0.0
CCDC91,0.457789355
RP11-967K21.1,0.0
RP11-946L16.1,0.0
FAR2,0.302885748
RP11-996F15.2,0.0
ERGIC2,0.08901314
TMTC1,0.0
IPO8,0.310184228
CAPRIN2,0.029178338
TSPAN11,0.0
DDX11-AS1,0.0
DDX11,0.018870935
FAM60A,0.798564128
AC024940.1,0.0
RP11-771K4.1,0.008469523
DENND5B,0.28460059
METTL20,0.0
AMN1,0.0
H3F3C,0.009340487
KIAA1551,0.480424752
BICD1,0.0
FGD4,0.519495622
DNM1L,0.242666401
YARS2,0.137996781
PKP2,1.276460431
SYT10,0.0
RP11-438D14.2,0.0
RP11-847H18.2,0.0
ALG10,0.033616609
ALG10B,0.0
CPNE8,0.63760213
RP11-396F22.1,0.079365079
KIF21A,0.558000116
ABCD2,0.0
C12orf40,0.0
SLC2A13,0.244964376
LRRK2,0.0
CNTN1,0.0
PDZRN4,0.0
GXYLT1,0.135919706
YAF2,0.325896539
PPHLN1,0.374116633
ZCRB1,0.485113757
PRICKLE1,0.0
RP11-328C8.4,0.0
RP11-350F4.2,0.0
PUS7L,0.175572585
IRAK4,0.162292079
TWF1,1.916436378
TMEM117,0.120808481
NELL2,0.149307215
ANO6,0.0
LINC00938,0.194516902
ARID2,0.116938879
SCAF11,1.528608446
SLC38A1,0.373964716
SLC38A2,0.864764839
RP11-474P2.2,0.0
RP11-96H19.1,0.163526949
RP11-446N19.1,0.005565747
SLC38A4,0.072984978
AMIGO2,0.0
PCED1B,0.008469523
RP11-493L12.4,0.0
RPAP3,0.243461206
RP1-197B17.3,0.029178338
ENDOU,0.0
RAPGEF3,0.0
SLC48A1,0.022292183
HDAC7,0.005565747
AC004466.1,0.0
VDR,0.673439478
RP11-89H19.1,0.0
TMEM106C,1.034422857
COL2A1,0.0
SENP1,0.085436187
PFKM,0.0
ASB8,0.415786844
C12orf68,0.0
DKFZP779L1853,0.0
ZNF641,0.0
KANSL2,0.248360819
CCNT1,0.209307488
ADCY6,0.504439283
RP11-579D7.4,0.068965499
CACNB3,0.0
DDX23,0.203315045
RND1,0.21137402
RP11-302B13.5,0.0
CCDC65,0.0
FKBP11,0.623781185
ARF3,0.855252445
WNT10B,0.0
DDN,0.0
RP11-386G11.5,0.0
PRKAG1,0.150595254
KMT2D,0.335141485
RHEBL1,0.0
LMBR1L,0.038386985
RP11-386G11.10,0.130710962
TUBA1B,2.903134941
TUBA1A,0.033616609
TUBA1C,2.73091687
PRPH,0.0
TROAP,0.083205499
DNAJC22,0.219764506
SPATS2,0.135734066
KCNH3,0.0
MCRS1,0.432433064
PRPF40B,0.0
FMNL3,0.0
TMBIM6,5.513652411
NCKAP5L,0.0
BCDIN3D-AS1,0.0
BCDIN3D,0.199298469
FAIM2,0.0
RACGAP1,0.005565747
ASIC1,0.0
SMARCD1,0.266153019
GPD1,0.029370301
COX14,2.055031344
CERS5,0.019139489
LIMA1,4.166735096
RP3-405J10.4,0.0
FAM186A,0.0
LARP4,0.078770117
DIP2B,0.079570455
ATF1,0.34101756
METTL7A,0.557900523
SLC11A2,0.047612951
LETMD1,0.186762313
CSRNP2,0.207710196
TFCP2,0.070925348
POU6F1,0.0
DAZAP2,1.612404266
SMAGP,0.565785828
BIN2,0.0
CELA1,0.0
GALNT6,0.153005447
SLC4A8,0.0
SCN8A,0.0
RP11-923I11.3,0.0
ACVRL1,0.540006295
ACVR1B,0.24377098
GRASP,0.0
NR4A1,0.643443793
RP11-1100L3.8,0.0
C12orf44,0.346237786
KRT80,0.0
LINC00592,0.0
KRT7,0.03602005
KRT86,0.0
KRT81,0.0
KRT75,0.0
KRT5,0.0
KRT72,0.0
KRT2,0.0
KRT1,0.005987909
KRT4,0.0
KRT78,0.0
KRT8,49.41466162
KRT18,18.71119527
EIF4B,1.373395393
RP11-983P16.4,0.0
TENC1,0.020019218
SPRYD3,0.078189162
IGFBP6,0.0
SOAT2,0.0
CSAD,0.048317827
ZNF740,0.104104079
ITGB7,0.020782972
RARG,0.100221355
MFSD5,0.249942263
ESPL1,0.0
PFDN5,5.926872157
RP11-680A11.5,0.0
C12orf10,0.30552922
AAAS,0.051390895
SP7,0.0
SP1,0.197958086
AMHR2,0.0
PRR13,5.287954134
PCBP2,1.291220464
MAP3K12,0.0
RP11-793H13.11,0.0
TARBP2,0.008282534
RP11-793H13.10,0.0
ATF7,0.338898607
RP11-793H13.3,0.0
ATP5G2,4.886540113
CALCOCO1,0.188796063
HOXC11,0.0
HOXC6,0.0
HOXC9,0.0
HOXC8,0.0
HOXC5,0.0
RP11-834C11.3,0.0
RP11-834C11.4,0.0
RP11-834C11.11,0.0
SMUG1,0.28946671
CBX5,0.136084361
RP11-968A15.2,0.0
HNRNPA1,3.095173593
NFE2,0.0
COPZ1,0.511544835
GPR84,0.0
ZNF385A,0.0
ITGA5,0.0
GTSF1,0.0
NCKAP1L,0.0
PDE1B,0.0
PPP1R1A,0.0
TESPA1,0.0
METTL7B,0.2083928
ITGA7,0.0
RP11-644F5.10,0.0
BLOC1S1,4.065891982
RDH5,0.073747669
CD63,16.10432202
RP11-644F5.11,0.020241604
GDF11,0.0
SARNP,0.05598117
RP11-762I7.5,0.0
ORMDL2,1.526806169
DNAJC14,0.189315744
MMP19,0.0
WIBG,0.355977847
DGKA,0.102460543
